date,entity_id,meter_id,meter_name,entity_type,building,floor,room_or_equipment,year,quarter,month,month_name,day_of_week,day_of_week_num,is_weekend,meter_reading,daily_consumption,mean_temperature_c,mean_temperature_c_completeness,max_temperature_c,max_temperature_c_completeness,min_temperature_c,min_temperature_c_completeness,relative_humidity_pct,relative_humidity_pct_completeness,rainfall_mm,rainfall_mm_completeness,global_solar_radiation_mj_m2,global_solar_radiation_mj_m2_completeness,mean_wind_speed_kmh,mean_wind_speed_kmh_completeness,is_rainy_day,is_hot_day_28c,cooling_degree_day_24c,rainfall_mm_model,rainfall_mm_was_imputed,global_solar_radiation_mj_m2_model,global_solar_radiation_mj_m2_was_imputed,meter_quality_flag,data_quality_flag,is_model_eligible,coverage_ratio,mapping_status,selection_decision,rank_total_consumption
2023-06-16,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Friday,5,0,4693770.0,2100.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-16,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Friday,5,0,4484810.0,1050.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-16,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Friday,5,0,2648960.0,690.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-16,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Friday,5,0,2850200.0,880.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-16,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Friday,5,0,4529960.0,1070.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,5
2023-06-16,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2023,Q2,6,June,Friday,5,0,523336.0,117.0,26.4,C,29.0,#,25.2,#,93.0,C,21.0,C,4.37,C,3.6,C,1,0,2.3999999999999986,21.0,0,4.37,0,active,valid,1,1.0,mapped,selected_main_subset,13
2023-06-17,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2023,Q2,6,June,Saturday,6,1,7866270.0,2490.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,2
2023-06-17,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2023,Q2,6,June,Saturday,6,1,9776160.0,3680.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,1
2023-06-17,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2023,Q2,6,June,Saturday,6,1,1742110.0,370.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,12
2023-06-17,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2023,Q2,6,June,Saturday,6,1,4404070.0,1010.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,7
2023-06-17,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2023,Q2,6,June,Saturday,6,1,2688530.0,770.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,9
2023-06-17,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2023,Q2,6,June,Saturday,6,1,6784630.0,1960.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,4
2023-06-17,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Saturday,6,1,4695840.0,2070.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-17,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Saturday,6,1,4485860.0,1050.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-17,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Saturday,6,1,2649650.0,690.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-17,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Saturday,6,1,2851060.0,860.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-17,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Saturday,6,1,4531020.0,1060.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,5
2023-06-17,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2023,Q2,6,June,Saturday,6,1,523454.0,118.0,25.6,C,28.2,C,24.0,C,95.0,C,83.0,C,1.92,C,2.6,C,1,0,1.6000000000000014,83.0,0,1.92,0,active,valid,1,1.0,mapped,selected_main_subset,13
2023-06-18,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2023,Q2,6,June,Sunday,7,1,7868490.0,2220.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,2
2023-06-18,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2023,Q2,6,June,Sunday,7,1,9779670.0,3510.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,1
2023-06-18,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2023,Q2,6,June,Sunday,7,1,1742490.0,380.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,12
2023-06-18,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2023,Q2,6,June,Sunday,7,1,4404980.0,910.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,7
2023-06-18,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2023,Q2,6,June,Sunday,7,1,2689290.0,760.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,9
2023-06-18,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2023,Q2,6,June,Sunday,7,1,6786530.0,1900.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,4
2023-06-18,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Sunday,7,1,4697820.0,1980.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-18,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Sunday,7,1,4486810.0,950.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-18,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Sunday,7,1,2650340.0,690.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-18,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Sunday,7,1,2851890.0,830.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-18,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Sunday,7,1,4531980.0,960.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,5
2023-06-18,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2023,Q2,6,June,Sunday,7,1,523570.0,116.0,27.2,C,30.2,#,25.2,#,92.0,C,10.5,C,9.03,C,4.0,C,1,0,3.1999999999999997,10.5,0,9.03,0,active,valid,1,1.0,mapped,selected_main_subset,13
2023-06-19,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2023,Q2,6,June,Monday,1,0,7870530.0,2040.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,2
2023-06-19,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2023,Q2,6,June,Monday,1,0,9782950.0,3280.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,1
2023-06-19,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2023,Q2,6,June,Monday,1,0,1742900.0,410.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,12
2023-06-19,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2023,Q2,6,June,Monday,1,0,4405870.0,890.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,7
2023-06-19,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2023,Q2,6,June,Monday,1,0,2690060.0,770.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,9
2023-06-19,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2023,Q2,6,June,Monday,1,0,6788430.0,1900.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,4
2023-06-19,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Monday,1,0,4699740.0,1920.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-19,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Monday,1,0,4487740.0,930.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-19,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Monday,1,0,2651040.0,700.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-19,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Monday,1,0,2852720.0,830.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-19,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Monday,1,0,4532910.0,930.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,5
2023-06-19,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2023,Q2,6,June,Monday,1,0,523687.0,117.0,29.2,C,32.9,C,26.3,C,83.0,C,2.0,C,20.26,C,7.4,C,1,1,5.199999999999999,2.0,0,20.26,0,active,valid,1,1.0,mapped,selected_main_subset,13
2023-06-20,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2023,Q2,6,June,Tuesday,2,0,7872840.0,2310.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,2
2023-06-20,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2023,Q2,6,June,Tuesday,2,0,9786690.0,3740.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,1
2023-06-20,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2023,Q2,6,June,Tuesday,2,0,1743330.0,430.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,12
2023-06-20,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2023,Q2,6,June,Tuesday,2,0,4406880.0,1010.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,7
2023-06-20,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2023,Q2,6,June,Tuesday,2,0,2690810.0,750.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,9
2023-06-20,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2023,Q2,6,June,Tuesday,2,0,6790430.0,2000.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,4
2023-06-20,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Tuesday,2,0,4701800.0,2060.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-20,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Tuesday,2,0,4488780.0,1040.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-20,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Tuesday,2,0,2651720.0,680.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-20,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Tuesday,2,0,2853630.0,910.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-20,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Tuesday,2,0,4533970.0,1060.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,5
2023-06-20,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2023,Q2,6,June,Tuesday,2,0,523805.0,118.0,30.2,C,34.5,C,26.9,C,79.0,C,0.0,C,23.44,C,7.6,C,0,1,6.199999999999999,0.0,0,23.44,0,active,valid,1,1.0,mapped,selected_main_subset,13
2023-06-21,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2023,Q2,6,June,Wednesday,3,0,7875160.0,2320.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,2
2023-06-21,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2023,Q2,6,June,Wednesday,3,0,9790320.0,3630.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,1
2023-06-21,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2023,Q2,6,June,Wednesday,3,0,1743830.0,500.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,12
2023-06-21,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2023,Q2,6,June,Wednesday,3,0,4407880.0,1000.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,7
2023-06-21,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2023,Q2,6,June,Wednesday,3,0,2691590.0,780.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,9
2023-06-21,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2023,Q2,6,June,Wednesday,3,0,6792360.0,1930.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,4
2023-06-21,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2023,Q2,6,June,Wednesday,3,0,4703840.0,2040.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,3
2023-06-21,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2023,Q2,6,June,Wednesday,3,0,4489810.0,1030.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,6
2023-06-21,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2023,Q2,6,June,Wednesday,3,0,2652400.0,680.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,10
2023-06-21,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2023,Q2,6,June,Wednesday,3,0,2854490.0,860.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,8
2023-06-21,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2023,Q2,6,June,Wednesday,3,0,4535020.0,1050.0,30.8,C,34.5,C,27.2,C,76.0,C,0.0,C,24.82,C,7.6,C,0,1,6.800000000000001,0.0,0,24.82,0,active,valid,1,1.0,mapped,selected_main_subset,5
