date,year,month,month_name,quarter,day_of_week,is_weekend,meter_id,meter_name,building,floor,room_or_equipment,entity_type,meter_reading,daily_consumption,file_name,start_date,end_date,total_consumption,mean_daily_consumption,rank_total_consumption
11/18/2022,2022,11,November,Q4,Friday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2508200,740,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/18/2022,2022,11,November,Q4,Friday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6372200,2000,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/18/2022,2022,11,November,Q4,Friday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4287980,2010,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/18/2022,2022,11,November,Q4,Friday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4258960,1190,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/18/2022,2022,11,November,Q4,Friday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2501160,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/18/2022,2022,11,November,Q4,Friday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2664510,930,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/18/2022,2022,11,November,Q4,Friday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4300060,1210,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/18/2022,2022,11,November,Q4,Friday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,499443,113,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/19/2022,2022,11,November,Q4,Saturday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7390760,2450,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/19/2022,2022,11,November,Q4,Saturday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9104470,3640,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/19/2022,2022,11,November,Q4,Saturday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1669370,440,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/19/2022,2022,11,November,Q4,Saturday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4185600,1140,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/19/2022,2022,11,November,Q4,Saturday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2509000,800,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/19/2022,2022,11,November,Q4,Saturday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6374160,1960,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/19/2022,2022,11,November,Q4,Saturday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4290020,2040,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/19/2022,2022,11,November,Q4,Saturday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4260140,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/19/2022,2022,11,November,Q4,Saturday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2501850,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/19/2022,2022,11,November,Q4,Saturday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2665390,880,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/19/2022,2022,11,November,Q4,Saturday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4301260,1200,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/19/2022,2022,11,November,Q4,Saturday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,499557,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/20/2022,2022,11,November,Q4,Sunday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7392840,2080,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/20/2022,2022,11,November,Q4,Sunday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9108010,3540,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/20/2022,2022,11,November,Q4,Sunday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1669720,350,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/20/2022,2022,11,November,Q4,Sunday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4186620,1020,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/20/2022,2022,11,November,Q4,Sunday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2509820,820,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/20/2022,2022,11,November,Q4,Sunday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6376070,1910,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/20/2022,2022,11,November,Q4,Sunday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4291900,1880,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/20/2022,2022,11,November,Q4,Sunday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4261200,1060,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/20/2022,2022,11,November,Q4,Sunday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2502560,710,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/20/2022,2022,11,November,Q4,Sunday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2666230,840,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/20/2022,2022,11,November,Q4,Sunday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4302330,1070,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/20/2022,2022,11,November,Q4,Sunday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,499671,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/21/2022,2022,11,November,Q4,Monday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7394820,1980,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/21/2022,2022,11,November,Q4,Monday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9111150,3140,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/21/2022,2022,11,November,Q4,Monday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1670170,450,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/21/2022,2022,11,November,Q4,Monday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4187630,1010,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/21/2022,2022,11,November,Q4,Monday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2510640,820,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/21/2022,2022,11,November,Q4,Monday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6377970,1900,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/21/2022,2022,11,November,Q4,Monday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4293780,1880,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/21/2022,2022,11,November,Q4,Monday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4262250,1050,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/21/2022,2022,11,November,Q4,Monday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2503270,710,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/21/2022,2022,11,November,Q4,Monday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2667080,850,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/21/2022,2022,11,November,Q4,Monday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4303390,1060,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/21/2022,2022,11,November,Q4,Monday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,499785,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/22/2022,2022,11,November,Q4,Tuesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7397420,2600,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/22/2022,2022,11,November,Q4,Tuesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9114740,3590,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/22/2022,2022,11,November,Q4,Tuesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1670540,370,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/22/2022,2022,11,November,Q4,Tuesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4188760,1130,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/22/2022,2022,11,November,Q4,Tuesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2511470,830,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/22/2022,2022,11,November,Q4,Tuesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6379980,2010,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/22/2022,2022,11,November,Q4,Tuesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4295710,1930,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/22/2022,2022,11,November,Q4,Tuesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4263430,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/22/2022,2022,11,November,Q4,Tuesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2503970,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/22/2022,2022,11,November,Q4,Tuesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2668010,930,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/22/2022,2022,11,November,Q4,Tuesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4304590,1200,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/22/2022,2022,11,November,Q4,Tuesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,499899,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/23/2022,2022,11,November,Q4,Wednesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7400040,2620,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/23/2022,2022,11,November,Q4,Wednesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9118320,3580,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/23/2022,2022,11,November,Q4,Wednesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1670930,390,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/23/2022,2022,11,November,Q4,Wednesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4189920,1160,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/23/2022,2022,11,November,Q4,Wednesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2512300,830,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/23/2022,2022,11,November,Q4,Wednesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6381930,1950,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/23/2022,2022,11,November,Q4,Wednesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4297700,1990,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/23/2022,2022,11,November,Q4,Wednesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4264630,1200,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/23/2022,2022,11,November,Q4,Wednesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2504670,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/23/2022,2022,11,November,Q4,Wednesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2668890,880,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/23/2022,2022,11,November,Q4,Wednesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4305800,1210,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/23/2022,2022,11,November,Q4,Wednesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,500013,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/24/2022,2022,11,November,Q4,Thursday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7402670,2630,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/24/2022,2022,11,November,Q4,Thursday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9121940,3620,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/24/2022,2022,11,November,Q4,Thursday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1671430,500,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/24/2022,2022,11,November,Q4,Thursday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4191060,1140,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/24/2022,2022,11,November,Q4,Thursday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2513130,830,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/24/2022,2022,11,November,Q4,Thursday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6383860,1930,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/24/2022,2022,11,November,Q4,Thursday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4299710,2010,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/24/2022,2022,11,November,Q4,Thursday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4265810,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/24/2022,2022,11,November,Q4,Thursday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2505380,710,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/24/2022,2022,11,November,Q4,Thursday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2669730,840,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/24/2022,2022,11,November,Q4,Thursday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4307000,1200,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/24/2022,2022,11,November,Q4,Thursday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,500127,114,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/25/2022,2022,11,November,Q4,Friday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7405300,2630,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/25/2022,2022,11,November,Q4,Friday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9125570,3630,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
11/25/2022,2022,11,November,Q4,Friday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1671780,350,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
11/25/2022,2022,11,November,Q4,Friday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4192200,1140,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
11/25/2022,2022,11,November,Q4,Friday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2513980,850,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
11/25/2022,2022,11,November,Q4,Friday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,6385870,2010,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
11/25/2022,2022,11,November,Q4,Friday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,4301730,2020,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
11/25/2022,2022,11,November,Q4,Friday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4266990,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
11/25/2022,2022,11,November,Q4,Friday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2506080,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
11/25/2022,2022,11,November,Q4,Friday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2670670,940,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
11/25/2022,2022,11,November,Q4,Friday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4308200,1200,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
11/25/2022,2022,11,November,Q4,Friday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,500240,113,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
11/26/2022,2022,11,November,Q4,Saturday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,7407850,2550,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
11/26/2022,2022,11,November,Q4,Saturday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,9129130,3560,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
